Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Status,prolif_check,discuss_1,read_1,age,gender,gender_4_TEXT,edu,condition,ID,arg_ID,Position,Arg_Position
1,1659975254306,08/08/2022 16:14:14,1659975254244,1,08/08/2022 17:14:14,94826,3,task-ig1e,NA,23527370,6895697,NA,complete,NA,62f135f1875ab6f7964515d9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1416x697,NA,ITT Ratings,2,for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1659975275395,08/08/2022 16:14:35,1659975275376,1,08/08/2022 17:14:35,94826,3,task-ig1e,NA,23527370,6895697,NA,complete,NA,62f135f1875ab6f7964515d9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1416x697,NA,ITT Ratings,2,for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,1,1,1,Screen 1,advancementZone,continue_button,21109,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1659975289142,08/08/2022 16:14:49,1659975289107,1,08/08/2022 17:14:49,94826,3,task-ig1e,NA,23527370,6895697,NA,complete,NA,62f135f1875ab6f7964515d9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1416x697,NA,ITT Ratings,2,for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,33,1,1,Screen 1,continueButton,response_rating_scale_likert_active,13716,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To help stop the NHS from  being overwhelmed,1,17/06/2021 12:27,17/06/2021 12:49,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,22,Male,NA,"GCSEs,Vocational Training / Apprenticeship",choice,25,3,For,For
4,1659975303442,08/08/2022 16:15:03,1659975303407,1,08/08/2022 17:15:03,94826,3,task-ig1e,NA,23527370,6895697,NA,complete,NA,62f135f1875ab6f7964515d9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1416x697,NA,ITT Ratings,2,for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,2,2,1,Screen 1,continueButton,response_rating_scale_likert_active,14285,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Agree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
5,1659975311034,08/08/2022 16:15:11,1659975311005,1,08/08/2022 17:15:11,94826,3,task-ig1e,NA,23527370,6895697,NA,complete,NA,62f135f1875ab6f7964515d9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1416x697,NA,ITT Ratings,2,for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,49,3,1,Screen 1,continueButton,response_rating_scale_likert_active,7580,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It protects me and other people as well so is our social duty to have one,1,17/06/2021 12:28,17/06/2021 12:51,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,41,Male,NA,Doctorate (PhD),control,28,1,For,For
6,1659975316859,08/08/2022 16:15:16,1659975316823,1,08/08/2022 17:15:16,94826,3,task-ig1e,NA,23527370,6895697,NA,complete,NA,62f135f1875ab6f7964515d9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1416x697,NA,ITT Ratings,2,for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,30,4,1,Screen 1,continueButton,response_rating_scale_likert_active,5803,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"They were rushed, it usually takes year for vaccines to be developed safely",1,17/06/2021 12:27,17/06/2021 12:49,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,22,Male,NA,"GCSEs,Vocational Training / Apprenticeship",choice,25,3,For,Against
7,1659975327240,08/08/2022 16:15:27,1659975327223,1,08/08/2022 17:15:27,94826,3,task-ig1e,NA,23527370,6895697,NA,complete,NA,62f135f1875ab6f7964515d9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1416x697,NA,ITT Ratings,2,for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,47,5,1,Screen 1,continueButton,response_rating_scale_likert_active,10385,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,There are other ways to mitigate the impact of the disease and vaccination isn't necessary,1,17/06/2021 12:28,17/06/2021 12:51,IP Address,For (I feel positively about the vaccines),Rarely,Most weeks,41,Male,NA,Doctorate (PhD),control,28,2,For,Against
8,1659975330405,08/08/2022 16:15:30,1659975330388,1,08/08/2022 17:15:30,94826,3,task-ig1e,NA,23527370,6895697,NA,complete,NA,62f135f1875ab6f7964515d9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1416x697,NA,ITT Ratings,2,for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,35,6,1,Screen 1,continueButton,response_rating_scale_likert_active,3151,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"Not enough evidence, not enough time and research done",1,17/06/2021 12:44,17/06/2021 12:49,IP Address,For (I feel positively about the vaccines),A few times a year,Most weeks,29,Male,NA,"Undergraduate degree (BSc, BA)",control,26,2,For,Against
9,1659975334409,08/08/2022 16:15:34,1659975334390,1,08/08/2022 17:15:34,94826,3,task-ig1e,NA,23527370,6895697,NA,complete,NA,62f135f1875ab6f7964515d9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1416x697,NA,ITT Ratings,2,for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,44,7,1,Screen 1,continueButton,response_rating_scale_likert_active,3989,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We're lucky to be in a position to have a vaccine.,1,17/06/2021 12:43,17/06/2021 12:51,IP Address,For (I feel positively about the vaccines),Rarely,Rarely,32,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",choice,27,2,For,For
10,1659975340142,08/08/2022 16:15:40,1659975340073,1,08/08/2022 17:15:40,94826,3,task-ig1e,NA,23527370,6895697,NA,complete,NA,62f135f1875ab6f7964515d9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1416x697,NA,ITT Ratings,2,for,3,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,NA,batch3pro,batch3pro,26,8,1,Screen 1,continueButton,response_rating_scale_likert_active,5668,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I have family members which could be vulnerable and so do not want to catch the virus.,1,17/06/2021 12:39,17/06/2021 12:47,IP Address,For (I feel positively about the vaccines),Rarely,A few times a year,22,Male,NA,"Undergraduate degree (BSc, BA)",choice,24,2,For,For
